alert_id,source_device_id,alert_timestamp,alert_type,severity_hint,raw_features,decision_id,chosen_action,confidence_score,decision_timestamp,reward
8c9d315f-7026-47be-bbf6-6484fe1c557d,device_19,2026-09-20T13:39:09.175942+00:00,peer_silent,0.1439529177726574,"{'connections_per_min': 0.3875443972191678, 'power_draw_watts': 0.20189183972495794, 'power_draw_anomaly_score': 0.027480522825183984}",9ff1b4cc-83a0-410b-9b74-f9a60d01bf9f,ignore,1.0,2026-09-20T13:39:09.176337+00:00,1.0
92f9872a-8388-41b5-a598-9aae6f19a23b,device_8,2026-09-20T13:39:09.176468+00:00,false_data_injection,0.197764755611045,"{'connections_per_min': 0.17121748016484617, 'power_draw_watts': 0.31754461915412313, 'power_draw_anomaly_score': 0.6956770927706194}",5289cd85-eb22-4bc1-8a80-d437ce57b6cb,monitor,1.0,2026-09-20T13:39:09.176858+00:00,1.0
b9dbbd78-37c3-4279-9aa2-3147de15a1b5,device_11,2026-09-20T13:39:09.176986+00:00,traffic_spike,0.6328074456413992,"{'connections_per_min': 0.07304735502841109, 'power_draw_watts': 0.15209946300265875, 'power_draw_anomaly_score': 0.33828288917840355}",d25fd809-f6c6-4ed6-b2b2-6c9db4f92912,block,1.0,2026-09-20T13:39:09.177374+00:00,-0.5
054918ec-7e4d-4daa-b1ba-a54331df165d,device_8,2026-09-20T13:39:09.177506+00:00,sensor_anomaly,0.2592485025307951,"{'connections_per_min': 0.2763019893705846, 'power_draw_watts': 0.6156193977402991, 'power_draw_anomaly_score': 0.22149800449191548}",b8827d09-6c4f-45b6-b113-67955e556b86,monitor,1.0,2026-09-20T13:39:09.177917+00:00,1.0
6209a9a3-1098-4f73-a4bd-f696ee78d188,device_11,2026-09-20T13:39:09.178053+00:00,peer_silent,0.5742818417187097,"{'connections_per_min': 0.6974912211634571, 'power_draw_watts': 0.781229842267685, 'power_draw_anomaly_score': 0.25241573919132176}",87c07ba8-6a2e-4658-8c71-4ce12ff2844d,block,1.0,2026-09-20T13:39:09.178444+00:00,-0.5
7b37facd-763a-49e1-b3de-11510f90a408,device_8,2026-09-20T13:39:09.178574+00:00,data_tampering,0.37898548978135504,"{'connections_per_min': 0.253302917725718, 'power_draw_watts': 0.58012573185627, 'power_draw_anomaly_score': 0.9990676022497189}",67d77112-d500-4f01-94f7-f8e3e8eab553,rate_limit,1.0,2026-09-20T13:39:09.178962+00:00,1.0
e1c51406-8ae9-44b0-9ff2-92109956a6b6,device_11,2026-09-20T13:39:09.179092+00:00,data_tampering,0.7422295587143531,"{'connections_per_min': 0.24409993068490343, 'power_draw_watts': 0.18887442141720934, 'power_draw_anomaly_score': 0.6771238557335963}",c154967d-aba5-4a5d-85b4-e7cad54bfb83,block,1.0,2026-09-20T13:39:09.179476+00:00,1.0
9655a901-0c5d-4e3e-9484-a4f6fe82f24a,device_3,2026-09-20T13:39:09.179605+00:00,peer_silent,0.07244675334538364,"{'connections_per_min': 0.6526081118235985, 'power_draw_watts': 0.47569595192332303, 'power_draw_anomaly_score': 0.12031610787073477}",ff24c4cd-10d4-4694-89c9-48ee05b12db5,ignore,1.0,2026-09-20T13:39:09.180016+00:00,1.0
fca8a20e-0fee-4765-95e4-26f79f5ce65a,device_12,2026-09-20T13:39:09.180151+00:00,peer_silent,0.1808612378858535,"{'connections_per_min': 0.9698717796077067, 'power_draw_watts': 0.13160098086733474, 'power_draw_anomaly_score': 0.8165774495546254}",33f92bf5-70ee-415e-b1c8-3112bc35c398,ignore,1.0,2026-09-20T13:39:09.180539+00:00,1.0
c9c0427c-86b7-42fc-856c-e3d5aa1b0097,device_9,2026-09-20T13:39:09.180668+00:00,false_data_injection,0.2959280317973332,"{'connections_per_min': 0.13099867223281214, 'power_draw_watts': 0.1749912299311479, 'power_draw_anomaly_score': 0.16797493312141254}",2336e719-4f5a-42ef-9bc7-68f3aebb2bea,monitor,1.0,2026-09-20T13:39:09.181055+00:00,1.0
3359c42d-7cd8-4666-97f4-ddb755e35a9d,device_16,2026-09-20T13:39:09.181183+00:00,sensor_anomaly,0.3005874421029737,"{'connections_per_min': 0.1455947027005584, 'power_draw_watts': 0.7658416449874038, 'power_draw_anomaly_score': 0.28648473349934733}",21768608-76c9-47f1-89c9-dd4f7ca37fd9,monitor,1.0,2026-09-20T13:39:09.181728+00:00,1.0
018d1ef7-5b46-4875-b0ba-5937b241b4ce,device_1,2026-09-20T13:39:09.181948+00:00,sensor_anomaly,0.9713174882200978,"{'connections_per_min': 0.5872707353146063, 'power_draw_watts': 0.6180678909996147, 'power_draw_anomaly_score': 0.3140031341274724}",eca26763-34b2-41ee-b383-db6d6b1287bc,quarantine,1.0,2026-09-20T13:39:09.182505+00:00,1.0
57377e2f-e12f-4a96-a235-a49c27b0d764,device_3,2026-09-20T13:39:09.182654+00:00,data_tampering,0.7091627396599223,"{'connections_per_min': 0.45201884587598695, 'power_draw_watts': 0.7105851281859896, 'power_draw_anomaly_score': 0.6829754825334347}",0da7876c-5abc-482d-b778-d49c9919b1dd,block,1.0,2026-09-20T13:39:09.183106+00:00,1.0
d9b46b79-7e31-4680-9e61-b717d1becfa3,device_4,2026-09-20T13:39:09.183268+00:00,peer_silent,0.4341616678093898,"{'connections_per_min': 0.6544215259824632, 'power_draw_watts': 0.6564616347298033, 'power_draw_anomaly_score': 0.736664347035567}",32cbbc7e-24cb-4401-b2dc-26d6b077a150,monitor,1.0,2026-09-20T13:39:09.183743+00:00,1.0
aee0a6bc-0836-4d21-95bf-edefc9f9d585,device_1,2026-09-20T13:39:09.183895+00:00,traffic_spike,0.1095820870335531,"{'connections_per_min': 0.11583683608870787, 'power_draw_watts': 0.48195267439991796, 'power_draw_anomaly_score': 0.2095274640269188}",d223de73-3288-4928-8ba2-f44d96155d0a,ignore,1.0,2026-09-20T13:39:09.184345+00:00,1.0
3ff278ef-7fa2-4003-8fd1-5ca5c50ff7c4,device_10,2026-09-20T13:39:09.184500+00:00,false_data_injection,0.38390575071286204,"{'connections_per_min': 0.12232404324988888, 'power_draw_watts': 0.08358306209659672, 'power_draw_anomaly_score': 0.9925913408545983}",0d971e42-4521-4576-8ac4-f87c797a8b75,rate_limit,1.0,2026-09-20T13:39:09.184950+00:00,1.0
f6b11799-4826-47b0-bd08-4bd29e332045,device_16,2026-09-20T13:39:09.185096+00:00,false_data_injection,0.5108733944183964,"{'connections_per_min': 0.988590922678293, 'power_draw_watts': 0.3303129694458561, 'power_draw_anomaly_score': 0.18703712902935288}",974e1556-c068-4efd-9857-0301ac7d6f01,block,1.0,2026-09-20T13:39:09.185564+00:00,-0.5
37d20b43-ac84-4990-af0a-de22cf139d9f,device_1,2026-09-20T13:39:09.185717+00:00,sensor_anomaly,0.05891918439309929,"{'connections_per_min': 0.28224278621514076, 'power_draw_watts': 0.09348304738273872, 'power_draw_anomaly_score': 0.7643736874044977}",fa037c89-1762-4a8a-8065-fbe254e461ec,ignore,1.0,2026-09-20T13:39:09.186170+00:00,1.0
f6031658-c995-4038-ad8f-3e14408c77cf,device_18,2026-09-20T13:39:09.186315+00:00,peer_silent,0.4146035226382385,"{'connections_per_min': 0.23346879158920386, 'power_draw_watts': 0.33275685382537035, 'power_draw_anomaly_score': 0.3885577732323905}",19db5645-1161-4327-9d65-35d6604f00d7,monitor,1.0,2026-09-20T13:39:09.186762+00:00,1.0
1f23a37b-0b7c-4463-b52b-ddfeda10cdd2,device_1,2026-09-20T13:39:09.186906+00:00,data_tampering,0.2707750931516627,"{'connections_per_min': 0.7459715243498178, 'power_draw_watts': 0.7206609608064013, 'power_draw_anomaly_score': 0.5512107849211534}",3657b8a8-d543-456d-aacc-94c86d3c771a,rate_limit,1.0,2026-09-20T13:39:09.187353+00:00,-0.5
60b400cf-1acf-48ef-af76-7d4910e9fc47,device_17,2026-09-20T13:39:09.187518+00:00,other,0.5700997667897745,"{'connections_per_min': 0.965968068573248, 'power_draw_watts': 0.9528373403660177, 'power_draw_anomaly_score': 0.9707493907690187}",078c5b4a-a539-4c7f-b8ea-356f43fdd4b3,rate_limit,1.0,2026-09-20T13:39:09.187971+00:00,1.0
c4adce0b-5746-4046-9852-35e180979674,device_6,2026-09-20T13:39:09.188119+00:00,traffic_spike,0.3022797519541053,"{'connections_per_min': 0.3310892250448638, 'power_draw_watts': 0.8067666545589933, 'power_draw_anomaly_score': 0.051585714399000726}",4c83c968-cb58-45d2-af80-4f5e3f5fade1,ignore,1.0,2026-09-20T13:39:09.188563+00:00,-0.5
921b3224-8306-4d92-ab32-3a45cdfce706,device_12,2026-09-20T13:39:09.188833+00:00,sensor_anomaly,0.6029115651611097,"{'connections_per_min': 0.02818742740592184, 'power_draw_watts': 0.9218139854557296, 'power_draw_anomaly_score': 0.615808430864167}",ef1f2882-ca01-4a18-85cd-613454ae8b9b,monitor,1.0,2026-09-20T13:39:09.189434+00:00,-0.5
72d0a904-9462-431e-8728-63ee7d2f9e18,device_4,2026-09-20T13:39:09.189668+00:00,false_data_injection,0.4347458110723521,"{'connections_per_min': 0.5146237664835362, 'power_draw_watts': 0.12827595613119747, 'power_draw_anomaly_score': 0.782249838360353}",d5694237-5b54-489a-942d-a1b6e4047aa6,rate_limit,1.0,2026-09-20T13:39:09.190278+00:00,1.0
fb7836ca-cc79-4450-8a67-f67503770eea,device_4,2026-09-20T13:39:09.190450+00:00,sensor_anomaly,0.6136541118697901,"{'connections_per_min': 0.7230184725638422, 'power_draw_watts': 0.7744423720065703, 'power_draw_anomaly_score': 0.826376082616928}",5bd9efb5-7735-43fe-9666-56a94557e041,rate_limit,1.0,2026-09-20T13:39:09.190903+00:00,1.0
5b6b30b7-9580-4eee-9f53-8b541608765b,device_7,2026-09-20T13:39:09.191051+00:00,false_data_injection,0.9139620570759251,"{'connections_per_min': 0.4613418559173007, 'power_draw_watts': 0.8649670490623077, 'power_draw_anomaly_score': 0.5545906768229663}",8bcf4316-7f55-4ac1-ba77-05f42bb8e133,quarantine,1.0,2026-09-20T13:39:09.191520+00:00,1.0
fa156bd3-adc4-4d9f-b06c-f329ffa8bd53,device_9,2026-09-20T13:39:09.191672+00:00,false_data_injection,0.7174631706528294,"{'connections_per_min': 0.12206179818347862, 'power_draw_watts': 0.7723499713356253, 'power_draw_anomaly_score': 0.24372154421266945}",9351e7ab-dc3d-46ad-a5bd-7796f1b06898,quarantine,1.0,2026-09-20T13:39:09.192127+00:00,-0.5
95ea7337-e3d9-4190-b986-c2ea80d2655a,device_3,2026-09-20T13:39:09.192275+00:00,false_data_injection,0.2546249490624848,"{'connections_per_min': 0.10066482258628029, 'power_draw_watts': 0.9184863904035954, 'power_draw_anomaly_score': 0.3944600470607966}",5cedb9a7-ee19-4b09-b6a8-093b4042abdc,monitor,1.0,2026-09-20T13:39:09.192718+00:00,1.0
9c2ec0a8-2adc-4f80-bba7-7c460018f782,device_10,2026-09-20T13:39:09.192864+00:00,traffic_spike,0.3200694388461598,"{'connections_per_min': 0.16639303820784002, 'power_draw_watts': 0.01728965919483849, 'power_draw_anomaly_score': 0.36370686963613474}",73212a9a-8cea-4458-81af-2d7d64be4409,monitor,1.0,2026-09-20T13:39:09.193311+00:00,1.0
eb709506-79ed-494f-b049-986c5b63f845,device_5,2026-09-20T13:39:09.193460+00:00,traffic_spike,0.33169116193186843,"{'connections_per_min': 0.04714017119432179, 'power_draw_watts': 0.5002283927126427, 'power_draw_anomaly_score': 0.5634225143018753}",a4fe6a5d-d378-462d-a5a3-c934bd16d71e,monitor,1.0,2026-09-20T13:39:09.193930+00:00,1.0
652d6893-0b42-467f-81ee-3c32a3baa996,device_4,2026-09-20T13:39:09.194078+00:00,traffic_spike,0.5268625823007566,"{'connections_per_min': 0.4152735963863595, 'power_draw_watts': 0.9562865888972527, 'power_draw_anomaly_score': 0.8351346704149768}",255c0dcf-ad2a-401c-8bb4-4f7e4de74a31,monitor,1.0,2026-09-20T13:39:09.194527+00:00,-0.5
cbee4c1d-9bbd-4ee2-9475-9bd881dbd78c,device_17,2026-09-20T13:39:09.194675+00:00,sensor_anomaly,0.6781544661239831,"{'connections_per_min': 0.6308630334302179, 'power_draw_watts': 0.7366271018769536, 'power_draw_anomaly_score': 0.2573044990323431}",af8f9f90-f26a-43a7-b541-9ead9928895b,monitor,1.0,2026-09-20T13:39:09.195120+00:00,-0.5
9ba408be-7f7b-432d-8bb6-1ad48ab27335,device_16,2026-09-20T13:39:09.195266+00:00,traffic_spike,0.8322917654110021,"{'connections_per_min': 0.8112299008406627, 'power_draw_watts': 0.2643595683092125, 'power_draw_anomaly_score': 0.3537277035006855}",e19ecd8a-8ca0-42a5-bb59-490dbaf39fc3,quarantine,1.0,2026-09-20T13:39:09.195742+00:00,-0.5
9c1f408c-5361-4111-a65d-4a4bd0b90313,device_9,2026-09-20T13:39:09.195894+00:00,false_data_injection,0.5224313290444428,"{'connections_per_min': 0.8839054599306996, 'power_draw_watts': 0.2509588840635206, 'power_draw_anomaly_score': 0.9013304662282182}",9dcc59cc-49a7-43d4-a86c-159852881ed1,rate_limit,1.0,2026-09-20T13:39:09.196341+00:00,1.0
556a435c-bef9-4d09-a747-3f358f03a45a,device_13,2026-09-20T13:39:09.196486+00:00,traffic_spike,0.8346115232917463,"{'connections_per_min': 0.06836015726414102, 'power_draw_watts': 0.8457274995256199, 'power_draw_anomaly_score': 0.3626540668846404}",d73f4af1-2dbb-4e73-8ef9-8222e21f8f1a,quarantine,1.0,2026-09-20T13:39:09.196931+00:00,-0.5
b99e2046-5647-4c06-afda-3790581d59e8,device_11,2026-09-20T13:39:09.197077+00:00,peer_silent,0.9772191940169986,"{'connections_per_min': 0.2323631515853707, 'power_draw_watts': 0.6922701144302147, 'power_draw_anomaly_score': 0.2656278176587338}",6a43c742-da54-4c3e-a5dd-23b7eb8ddf0e,block,1.0,2026-09-20T13:39:09.197585+00:00,-0.5
3b643c49-0e32-45f6-ab5d-1ea8bad1bcf6,device_11,2026-09-20T13:39:09.197748+00:00,traffic_spike,0.5305545277495123,"{'connections_per_min': 0.7423507063709938, 'power_draw_watts': 0.6877061403557763, 'power_draw_anomaly_score': 0.15822233065910218}",744a5357-7e66-46c1-97dc-912c5aafd611,rate_limit,1.0,2026-09-20T13:39:09.198207+00:00,1.0
